Chiptime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	magx	magy	magz	lon	lat	Yaw	Speed	q1	q2	q3	q4
 2024-1-29 13:5:50.385	0.0039	0.0015	0.998	0.0	0.0	0.0	0.33	-1.566	51.52	23.8	1223	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.390	0.0	-0.0015	0.9985	0.0	0.0	0.0	0.33	-1.566	51.52	23.86	1223	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.390	0.0	-0.0015	0.9985	0.0	0.0	0.0	0.33	-1.566	51.52	23.86	1223	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.395	0.0029	-0.0005	0.999	0.0	0.0	0.0	0.33	-1.566	51.52	23.67	1224	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.395	0.0029	-0.0005	0.999	0.0	0.0	0.0	0.33	-1.566	51.52	23.67	1224	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.400	0.0034	0.0	0.999	0.0	0.0	0.0	0.33	-1.566	51.52	23.67	1224	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.400	0.0034	0.0	0.999	0.0	0.0	0.0	0.33	-1.566	51.52	23.67	1224	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.405	0.0059	0.002	1.0	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1223	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.405	0.0059	0.002	1.0	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1223	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.410	0.0024	0.002	1.0	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1223	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.410	0.0024	0.002	1.0	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1223	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.415	0.0039	0.0015	1.0	0.0	0.0	0.0	0.33	-1.566	51.52	23.54	1223	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.415	0.0039	0.0015	1.0	0.0	0.0	0.0	0.33	-1.566	51.52	23.54	1223	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.420	0.0029	0.001	0.9971	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1223	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.420	0.0029	0.001	0.9971	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1223	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.425	0.0044	0.0	0.9995	0.0	0.0	0.0	0.33	-1.566	51.52	23.92	1223	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.425	0.0044	0.0	0.9995	0.0	0.0	0.0	0.33	-1.566	51.52	23.92	1223	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.430	0.0063	-0.0015	0.999	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1224	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.430	0.0063	-0.0015	0.999	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1224	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.435	0.0044	-0.0005	1.0	0.0	0.0	0.0	0.33	-1.566	51.52	23.54	1224	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.435	0.0044	-0.0005	1.0	0.0	0.0	0.0	0.33	-1.566	51.52	23.54	1224	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.440	0.0034	0.001	1.0	0.0	0.0	0.0	0.33	-1.566	51.52	23.54	1224	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.440	0.0034	0.001	1.0	0.0	0.0	0.0	0.33	-1.566	51.52	23.54	1224	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.445	0.002	0.0005	1.0005	0.0	0.0	0.0	0.33	-1.566	51.52	23.67	1224	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.445	0.002	0.0005	1.0005	0.0	0.0	0.0	0.33	-1.566	51.52	23.67	1224	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.450	0.0044	0.001	0.9976	0.0	0.0	0.0	0.33	-1.566	51.52	23.8	1224	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.450	0.0044	0.001	0.9976	0.0	0.0	0.0	0.33	-1.566	51.52	23.8	1224	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.455	0.0029	-0.001	1.0005	0.0	0.0	0.0	0.33	-1.566	51.52	23.67	1224	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.455	0.0029	-0.001	1.0005	0.0	0.0	0.0	0.33	-1.566	51.52	23.67	1224	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.460	0.0034	-0.0005	1.002	0.0	0.0	0.0	0.33	-1.566	51.52	23.67	1223	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.460	0.0034	-0.0005	1.002	0.0	0.0	0.0	0.33	-1.566	51.52	23.67	1223	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.465	0.0034	0.0005	0.998	0.0	0.0	0.0	0.33	-1.566	51.52	23.54	1223	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.465	0.0034	0.0005	0.998	0.0	0.0	0.0	0.33	-1.566	51.52	23.54	1223	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.470	0.0068	0.0	1.0015	0.0	0.0	0.0	0.33	-1.566	51.52	23.67	1223	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.470	0.0068	0.0	1.0015	0.0	0.0	0.0	0.33	-1.566	51.52	23.67	1223	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.475	0.0059	0.0015	1.002	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1223	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.475	0.0059	0.0015	1.002	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1223	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.480	0.0054	0.0024	1.0	0.0	0.0	0.0	0.33	-1.566	51.52	23.86	1223	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.480	0.0054	0.0024	1.0	0.0	0.0	0.0	0.33	-1.566	51.52	23.86	1223	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.485	0.0024	0.001	0.9985	0.0	0.0	0.0	0.33	-1.566	51.52	23.86	1224	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.485	0.0024	0.001	0.9985	0.0	0.0	0.0	0.33	-1.566	51.52	23.86	1224	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.490	0.0039	0.0	0.9976	0.0	0.0	0.0	0.33	-1.566	51.52	23.86	1224	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.490	0.0039	0.0	0.9976	0.0	0.0	0.0	0.33	-1.566	51.52	23.86	1224	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.495	0.0049	-0.0015	1.001	0.0	0.0	0.0	0.33	-1.566	51.52	23.67	1224	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.495	0.0049	-0.0015	1.001	0.0	0.0	0.0	0.33	-1.566	51.52	23.67	1224	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.500	0.0054	0.0	0.999	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1224	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.500	0.0054	0.0	0.999	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1224	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.505	0.0078	0.0029	1.0005	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1223	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.505	0.0078	0.0029	1.0005	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1223	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.510	0.0024	0.0029	1.0024	0.0	0.0	0.0	0.33	-1.566	51.52	23.8	1222	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.510	0.0024	0.0029	1.0024	0.0	0.0	0.0	0.33	-1.566	51.52	23.8	1222	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.515	0.0039	0.001	1.001	0.0	0.0	0.0	0.33	-1.566	51.52	23.8	1223	967	-2506	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.515	0.0039	0.001	1.001	0.0	0.0	0.0	0.33	-1.566	51.52	23.8	1223	967	-2506	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.520	0.0039	0.0029	1.001	0.0	0.0	0.0	0.33	-1.566	51.52	23.92	1223	967	-2506	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.520	0.0039	0.0029	1.001	0.0	0.0	0.0	0.33	-1.566	51.52	23.92	1223	967	-2506	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.525	0.0044	-0.001	0.999	0.0	0.0	0.0	0.33	-1.566	51.52	23.8	1223	966	-2506	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.525	0.0044	-0.001	0.999	0.0	0.0	0.0	0.33	-1.566	51.52	23.8	1223	966	-2506	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.530	0.0049	-0.001	0.998	0.0	0.0	0.0	0.33	-1.566	51.52	23.86	1223	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.530	0.0049	-0.001	0.998	0.0	0.0	0.0	0.33	-1.566	51.52	23.86	1223	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.535	0.0044	0.0	1.0024	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1223	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.535	0.0044	0.0	1.0024	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1223	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.540	0.0059	0.0	0.999	0.0	0.0	0.0	0.33	-1.566	51.52	23.67	1223	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.540	0.0059	0.0	0.999	0.0	0.0	0.0	0.33	-1.566	51.52	23.67	1223	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.545	0.0068	0.0024	1.0	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1223	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.545	0.0068	0.0024	1.0	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1223	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.550	0.002	0.0015	0.999	0.0	0.0	0.0	0.33	-1.566	51.52	23.92	1224	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.550	0.002	0.0015	0.999	0.0	0.0	0.0	0.33	-1.566	51.52	23.92	1224	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.555	0.002	0.0005	1.0015	0.0	0.0	0.0	0.33	-1.566	51.52	24.11	1223	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.555	0.002	0.0005	1.0015	0.0	0.0	0.0	0.33	-1.566	51.52	24.11	1223	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.560	0.0005	-0.0024	0.9966	0.0	0.0	0.0	0.33	-1.566	51.52	23.67	1223	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.560	0.0005	-0.0024	0.9966	0.0	0.0	0.0	0.33	-1.566	51.52	23.67	1223	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.565	0.0039	0.0	1.001	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1223	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.565	0.0039	0.0	1.001	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1223	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.570	0.0049	0.0024	0.9995	0.0	0.0	0.0	0.33	-1.566	51.52	23.67	1224	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.570	0.0049	0.0024	0.9995	0.0	0.0	0.0	0.33	-1.566	51.52	23.67	1224	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.575	0.0049	0.0015	1.001	0.0	0.0	0.0	0.33	-1.566	51.52	23.8	1224	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.575	0.0049	0.0015	1.001	0.0	0.0	0.0	0.33	-1.566	51.52	23.8	1224	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.580	0.0044	0.0029	0.9995	0.0	0.0	0.0	0.33	-1.566	51.52	23.54	1224	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.580	0.0044	0.0029	0.9995	0.0	0.0	0.0	0.33	-1.566	51.52	23.54	1224	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.585	0.0034	-0.001	0.998	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1224	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.585	0.0034	-0.001	0.998	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1224	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.590	0.0039	0.001	0.9995	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1224	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.590	0.0039	0.001	0.9995	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1224	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.595	0.0034	0.0015	0.9995	0.0	0.0	0.0	0.33	-1.566	51.52	23.86	1224	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.595	0.0034	0.0015	0.9995	0.0	0.0	0.0	0.33	-1.566	51.52	23.86	1224	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.600	0.0034	-0.001	0.9985	0.0	0.0	0.0	0.33	-1.566	51.52	23.61	1225	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.600	0.0034	-0.001	0.9985	0.0	0.0	0.0	0.33	-1.566	51.52	23.61	1225	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.605	0.0073	0.002	1.0005	0.0	0.0	0.0	0.33	-1.566	51.52	23.86	1224	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.605	0.0073	0.002	1.0005	0.0	0.0	0.0	0.33	-1.566	51.52	23.86	1224	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.610	0.0049	0.001	1.0	0.0	0.0	0.0	0.33	-1.566	51.52	23.86	1223	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.610	0.0049	0.001	1.0	0.0	0.0	0.0	0.33	-1.566	51.52	23.86	1223	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.615	0.0024	0.0	0.9995	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1223	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.615	0.0024	0.0	0.9995	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1223	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.620	0.0044	0.001	0.9971	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1224	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.620	0.0044	0.001	0.9971	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1224	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.625	0.0039	0.0005	1.0005	0.0	0.0	0.0	0.33	-1.566	51.52	23.8	1224	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.625	0.0039	0.0005	1.0005	0.0	0.0	0.0	0.33	-1.566	51.52	23.8	1224	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.630	0.0034	0.0005	1.0005	0.0	0.0	0.0	0.33	-1.566	51.52	23.61	1224	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.630	0.0034	0.0005	1.0005	0.0	0.0	0.0	0.33	-1.566	51.52	23.61	1224	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.635	0.0029	0.0	1.001	0.0	0.0	0.0	0.33	-1.566	51.52	23.42	1224	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.635	0.0029	0.0	1.001	0.0	0.0	0.0	0.33	-1.566	51.52	23.42	1224	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.640	0.0049	0.0005	1.0	0.0	0.0	0.0	0.33	-1.566	51.52	23.61	1224	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.640	0.0049	0.0005	1.0	0.0	0.0	0.0	0.33	-1.566	51.52	23.61	1224	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.645	0.0059	0.0005	1.0005	0.0	0.0	0.0	0.33	-1.566	51.52	23.67	1224	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.645	0.0059	0.0005	1.0005	0.0	0.0	0.0	0.33	-1.566	51.52	23.67	1224	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.650	0.0044	0.002	0.9995	0.0	0.0	0.0	0.33	-1.566	51.52	23.61	1224	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.650	0.0044	0.002	0.9995	0.0	0.0	0.0	0.33	-1.566	51.52	23.61	1224	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.655	0.0024	0.0015	0.9966	0.0	0.0	0.0	0.33	-1.566	51.52	23.61	1224	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.655	0.0024	0.0015	0.9966	0.0	0.0	0.0	0.33	-1.566	51.52	23.61	1224	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.660	0.0054	-0.0015	1.0005	0.0	0.0	0.0	0.33	-1.566	51.52	23.67	1223	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.660	0.0054	-0.0015	1.0005	0.0	0.0	0.0	0.33	-1.566	51.52	23.67	1223	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.665	0.0034	-0.002	1.0	0.0	0.0	0.0	0.33	-1.566	51.52	23.67	1223	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.665	0.0034	-0.002	1.0	0.0	0.0	0.0	0.33	-1.566	51.52	23.67	1223	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.670	0.0039	0.0	1.0015	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1224	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.670	0.0039	0.0	1.0015	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1224	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.675	0.0059	0.001	1.001	0.0	0.0	0.0	0.33	-1.566	51.52	23.8	1223	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.675	0.0059	0.001	1.001	0.0	0.0	0.0	0.33	-1.566	51.52	23.8	1223	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.680	0.0063	0.001	1.002	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1223	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.680	0.0063	0.001	1.002	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1223	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.685	0.0063	0.001	0.9995	0.0	0.0	0.0	0.33	-1.566	51.52	23.67	1223	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.685	0.0063	0.001	0.9995	0.0	0.0	0.0	0.33	-1.566	51.52	23.67	1223	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.690	0.0049	0.0005	1.0005	0.0	0.0	0.0	0.33	-1.566	51.52	23.67	1224	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.690	0.0049	0.0005	1.0005	0.0	0.0	0.0	0.33	-1.566	51.52	23.67	1224	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.695	0.002	-0.0015	0.998	0.0	0.0	0.0	0.33	-1.566	51.52	23.54	1224	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.695	0.002	-0.0015	0.998	0.0	0.0	0.0	0.33	-1.566	51.52	23.54	1224	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.700	0.0029	0.002	0.9995	0.0	0.0	0.0	0.33	-1.566	51.52	23.67	1224	966	-2508	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.700	0.0029	0.002	0.9995	0.0	0.0	0.0	0.33	-1.566	51.52	23.67	1224	966	-2508	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.705	0.0044	0.0	0.9995	0.0	0.0	0.0	0.33	-1.566	51.52	23.67	1223	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.705	0.0044	0.0	0.9995	0.0	0.0	0.0	0.33	-1.566	51.52	23.67	1223	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.710	0.0059	0.0	1.002	0.0	0.0	0.0	0.33	-1.566	51.52	23.67	1222	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.710	0.0059	0.0	1.002	0.0	0.0	0.0	0.33	-1.566	51.52	23.67	1222	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.715	0.0034	0.0015	1.0005	0.0	0.0	0.0	0.33	-1.566	51.52	23.67	1223	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.715	0.0034	0.0015	1.0005	0.0	0.0	0.0	0.33	-1.566	51.52	23.67	1223	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.720	0.0044	-0.0015	0.9976	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1223	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.720	0.0044	-0.0015	0.9976	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1223	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.725	0.002	0.0005	0.9961	0.0	0.0	0.0	0.33	-1.566	51.52	23.8	1223	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.725	0.002	0.0005	0.9961	0.0	0.0	0.0	0.33	-1.566	51.52	23.8	1223	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.730	0.0059	-0.001	0.998	0.0	0.0	0.0	0.33	-1.566	51.52	23.67	1223	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.730	0.0059	-0.001	0.998	0.0	0.0	0.0	0.33	-1.566	51.52	23.67	1223	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
